Geography,Industry,Age group,Year,Labour force (persons*1000),"Employment (persons*1,000)","Unemployment (persons*1,000)",Unemployment rate
British Columbia,Goods-producing sector,55 years and over,2012,83.5,80.1,3.4,0.0407185628742515
British Columbia,Goods-producing sector,55 years and over,2013,92.3,87.7,4.6,0.04983748645720477
British Columbia,Goods-producing sector,55 years and over,2014,102.7,96.3,6.5,0.06329113924050633
British Columbia,Goods-producing sector,55 years and over,2015,103.7,96.6,7.1,0.06846673095467695
British Columbia,Goods-producing sector,55 years and over,2016,108.9,101.9,7.0,0.06427915518824609
British Columbia,Goods-producing sector,55 years and over,2017,126.4,120.7,5.7,0.04509493670886076
British Columbia,Goods-producing sector,55 years and over,2018,128.0,123.9,4.1,0.03203125
British Columbia,Goods-producing sector,55 years and over,2019,125.0,119.3,5.7,0.0456
British Columbia,Goods-producing sector,55 years and over,2020,121.2,112.8,8.4,0.06930693069306931
British Columbia,Services-producing sector,15 years and over,2010,1863.2,1781.0,82.2,0.04411764705882353
British Columbia,Services-producing sector,15 years and over,2011,1872.4,1792.2,80.2,0.042832728049562056
British Columbia,Services-producing sector,15 years and over,2012,1903.5,1834.0,69.5,0.0365116889939585
British Columbia,Services-producing sector,15 years and over,2013,1916.7,1847.5,69.2,0.03610371993530547
British Columbia,Services-producing sector,15 years and over,2014,1933.6,1870.4,63.2,0.032685146876292925
British Columbia,Services-producing sector,15 years and over,2015,1962.8,1898.6,64.2,0.0327083757896882
British Columbia,Services-producing sector,15 years and over,2016,2039.1,1967.2,71.9,0.03526065421019078
British Columbia,Services-producing sector,15 years and over,2017,2105.8,2043.5,62.3,0.02958495583626175
British Columbia,Services-producing sector,15 years and over,2018,2129.4,2069.2,60.2,0.02827087442472058
British Columbia,Services-producing sector,15 years and over,2019,2216.5,2154.4,62.0,0.027972027972027972
British Columbia,Services-producing sector,15 years and over,2020,2156.1,2007.8,148.3,0.06878159640090906
British Columbia,Services-producing sector,15 to 24 years,2010,287.5,265.3,22.2,0.07721739130434782
British Columbia,Services-producing sector,15 to 24 years,2011,283.1,259.4,23.7,0.08371600141292829
British Columbia,Services-producing sector,15 to 24 years,2012,283.4,262.3,21.0,0.07410021171489062
British Columbia,Services-producing sector,15 to 24 years,2013,288.6,266.7,21.9,0.07588357588357587
British Columbia,Services-producing sector,15 to 24 years,2014,286.4,269.4,17.1,0.059706703910614535
British Columbia,Services-producing sector,15 to 24 years,2015,289.6,270.3,19.3,0.06664364640883978
British Columbia,Services-producing sector,15 to 24 years,2016,297.7,279.9,17.8,0.05979173664763185
British Columbia,Services-producing sector,15 to 24 years,2017,323.5,307.3,16.2,0.05007727975270479
British Columbia,Services-producing sector,15 to 24 years,2018,322.2,306.9,15.3,0.04748603351955308
British Columbia,Services-producing sector,15 to 24 years,2019,329.4,311.4,18.0,0.054644808743169404
British Columbia,Services-producing sector,15 to 24 years,2020,289.4,249.0,40.4,0.13959917069799585
British Columbia,Services-producing sector,25 to 54 years,2010,1239.2,1189.6,49.6,0.040025823111684955
British Columbia,Services-producing sector,25 to 54 years,2011,1241.9,1197.2,44.6,0.03591271438924229
British Columbia,Services-producing sector,25 to 54 years,2012,1252.6,1213.3,39.2,0.0312949065942839
British Columbia,Services-producing sector,25 to 54 years,2013,1256.7,1220.2,36.5,0.029044322431765735
British Columbia,Services-producing sector,25 to 54 years,2014,1277.2,1240.7,36.5,0.028578139680551205
British Columbia,Services-producing sector,25 to 54 years,2015,1280.6,1245.8,34.8,0.027174761830392004
British Columbia,Services-producing sector,25 to 54 years,2016,1300.1,1256.3,43.8,0.03368971617567879
British Columbia,Services-producing sector,25 to 54 years,2017,1341.1,1305.4,35.7,0.026619938856162855
British Columbia,Services-producing sector,25 to 54 years,2018,1352.9,1320.7,32.2,0.023800724369872128
British Columbia,Services-producing sector,25 to 54 years,2019,1399.8,1366.6,33.2,0.02371767395342192
British Columbia,Services-producing sector,25 to 54 years,2020,1381.9,1299.7,82.2,0.059483320066575
British Columbia,Services-producing sector,55 years and over,2010,336.5,326.1,10.4,0.030906389301634474
British Columbia,Services-producing sector,55 years and over,2011,347.4,335.6,11.8,0.033966609096142776
British Columbia,Services-producing sector,55 years and over,2012,367.5,358.3,9.2,0.025034013605442176
British Columbia,Services-producing sector,55 years and over,2013,371.3,360.6,10.8,0.0290869916509561
British Columbia,Services-producing sector,55 years and over,2014,370.0,360.3,9.6,0.025945945945945945
British Columbia,Services-producing sector,55 years and over,2015,392.6,382.5,10.1,0.02572592969943963
British Columbia,Services-producing sector,55 years and over,2016,441.3,431.0,10.3,0.023340131429866306
British Columbia,Services-producing sector,55 years and over,2017,441.2,430.8,10.4,0.02357207615593835
British Columbia,Services-producing sector,55 years and over,2018,454.3,441.7,12.7,0.02795509575170592
British Columbia,Services-producing sector,55 years and over,2019,487.3,476.5,10.8,0.02216293864149395
British Columbia,Services-producing sector,55 years and over,2020,484.9,459.1,25.8,0.053206846772530424
British Columbia,Unclassified industries,15 years and over (x 1000),2010,62.1,0.0,62.1,1.0
British Columbia,Unclassified industries,15 years and over (x 1000),2011,70.9,0.0,70.9,1.0
British Columbia,Unclassified industries,15 years and over (x 1000),2012,70.0,0.0,70.0,1.0
British Columbia,Unclassified industries,15 years and over (x 1000),2013,63.9,0.0,63.9,1.0
British Columbia,Unclassified industries,15 years and over (x 1000),2014,59.7,0.0,59.7,1.0
British Columbia,Unclassified industries,15 years and over (x 1000),2015,61.7,0.0,61.7,1.0
British Columbia,Unclassified industries,15 years and over (x 1000),2016,57.0,0.0,57.0,1.0
British Columbia,Unclassified industries,15 years and over (x 1000),2017,54.0,0.0,54.0,1.0
British Columbia,Unclassified industries,15 years and over (x 1000),2018,49.8,0.0,49.8,1.0
British Columbia,Unclassified industries,15 years and over (x 1000),2019,46.6,0.0,46.6,1.0
British Columbia,Unclassified industries,15 years and over (x 1000),2020,60.2,0.0,60.2,1.0
British Columbia,Unclassified industries,15 to 24 years (x 1000),2010,19.7,0.0,19.7,1.0
British Columbia,Unclassified industries,15 to 24 years (x 1000),2011,21.4,0.0,21.4,1.0
British Columbia,Unclassified industries,15 to 24 years (x 1000),2012,20.2,0.0,20.2,1.0
British Columbia,Unclassified industries,15 to 24 years (x 1000),2013,19.7,0.0,19.7,1.0
British Columbia,Unclassified industries,15 to 24 years (x 1000),2014,18.1,0.0,18.1,1.0
British Columbia,Unclassified industries,15 to 24 years (x 1000),2015,16.4,0.0,16.4,1.0
British Columbia,Unclassified industries,15 to 24 years (x 1000),2016,14.8,0.0,14.8,1.0
British Columbia,Unclassified industries,15 to 24 years (x 1000),2017,13.3,0.0,13.3,1.0
British Columbia,Unclassified industries,15 to 24 years (x 1000),2018,11.9,0.0,11.9,1.0
British Columbia,Unclassified industries,15 to 24 years (x 1000),2019,13.6,0.0,13.6,1.0
British Columbia,Unclassified industries,15 to 24 years (x 1000),2020,21.0,0.0,21.0,1.0
British Columbia,Unclassified industries,25 to 54 years (x 1000),2010,35.1,0.0,35.1,1.0
British Columbia,Unclassified industries,25 to 54 years (x 1000),2011,39.4,0.0,39.4,1.0
British Columbia,Unclassified industries,25 to 54 years (x 1000),2012,35.8,0.0,35.8,1.0
British Columbia,Unclassified industries,25 to 54 years (x 1000),2013,33.3,0.0,33.3,1.0
British Columbia,Unclassified industries,25 to 54 years (x 1000),2014,32.5,0.0,32.5,1.0
British Columbia,Unclassified industries,25 to 54 years (x 1000),2015,34.0,0.0,34.0,1.0
British Columbia,Unclassified industries,25 to 54 years (x 1000),2016,29.2,0.0,29.2,1.0
British Columbia,Unclassified industries,25 to 54 years (x 1000),2017,27.9,0.0,27.9,1.0
British Columbia,Unclassified industries,25 to 54 years (x 1000),2018,28.4,0.0,28.4,1.0
British Columbia,Unclassified industries,25 to 54 years (x 1000),2019,23.3,0.0,23.3,1.0
British Columbia,Unclassified industries,25 to 54 years (x 1000),2020,28.5,0.0,28.5,1.0
British Columbia,Unclassified industries,55 years and over (x 1000),2010,7.3,0.0,7.3,1.0
British Columbia,Unclassified industries,55 years and over (x 1000),2011,10.1,0.0,10.1,1.0
British Columbia,Unclassified industries,55 years and over (x 1000),2012,14.1,0.0,14.1,1.0
British Columbia,Unclassified industries,55 years and over (x 1000),2013,10.9,0.0,10.9,1.0
British Columbia,Unclassified industries,55 years and over (x 1000),2014,9.1,0.0,9.1,1.0
British Columbia,Unclassified industries,55 years and over (x 1000),2015,11.4,0.0,11.4,1.0
British Columbia,Unclassified industries,55 years and over (x 1000),2016,13.0,0.0,13.0,1.0
British Columbia,Unclassified industries,55 years and over (x 1000),2017,12.8,0.0,12.8,1.0
British Columbia,Unclassified industries,55 years and over (x 1000),2018,9.6,0.0,9.6,1.0
British Columbia,Unclassified industries,55 years and over (x 1000),2019,9.7,0.0,9.7,1.0
British Columbia,Unclassified industries,55 years and over (x 1000),2020,10.7,0.0,10.7,1.0
